Dates,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,SBILIFE IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NEST IS Equity,NTPC IS Equity,LTIM IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,COAL IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,HDFCLIFE IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity,NIFTY Index
07-01-2011,118.91,256.13,43.8,#N/A N/A,480.75,115,370.15,260.09,233.3,62.03,246.68,170.61,226.95,102.83,357,277.58,200.98,103,159.52,1672.65,1879.85,313.05,421.34,217.6,820.56,1340.55,78.05,3789.95,164.21,#N/A N/A,230.25,458.9,116.31,55.04,64.09,309.1,190.76,305.08,147.25,571.33,235.51,#N/A N/A,318,987.75,107.07,176.93,1316.6,197.9,398.88,108.3,5904.6
10-01-2011,110.63,250.92,43.06,#N/A N/A,466.33,113.73,364.28,254.71,222.1,61.04,238.5,164.6,215.23,100.89,348.1,267.77,195.73,98.58,155.39,1654.35,1797.6,309,424.47,206.45,791.44,1326,72.64,3789.5,159.42,#N/A N/A,223.55,473.65,116.23,54.08,62.55,305.15,184.36,305.62,140.4,565.45,232.84,#N/A N/A,311.7,995.45,103.87,173.21,1261.75,192.98,388.26,104.25,5762.85
11-01-2011,110.02,260.04,42.48,#N/A N/A,457.44,113.4,367.48,261.28,230.6,60.65,237.9,165.23,214.66,101.63,346.65,270.33,197.47,94.22,156.34,1670.9,1845.5,307.95,415.71,208.95,791.31,1318.45,75.01,3811,158.13,#N/A N/A,233.45,469.3,118.83,54.03,61.76,309.05,185.99,305.03,139.05,549.25,229.15,#N/A N/A,311.02,1013.7,105.47,170.59,1305.7,187.4,386.29,101.9,5754.1
12-01-2011,115.16,262.67,42.52,#N/A N/A,465.13,115.83,375.63,266.97,237.5,60.87,242.63,179.05,220.53,103.15,346.8,272.63,197.78,99.57,156.43,1669.4,1874,304.9,422.16,211.88,782.29,1317.65,76.99,3810.4,159.58,#N/A N/A,242.8,471.45,119.16,54.7,62.58,308.5,194.45,314.63,139.75,567.98,241.01,#N/A N/A,315.43,1007.7,106.57,173.81,1286.95,186.93,402.54,103.75,5863.25
13-01-2011,116.91,253.09,42.52,#N/A N/A,458.16,115.43,368.85,256.07,234.25,59.81,241.55,170.72,214.3,99.65,344.5,271.38,200.25,100.27,151.69,1642.2,1825.75,302.2,400.65,203.33,777,1315.55,79.98,3762.4,157.5,#N/A N/A,234,466.6,116.19,54.42,62.19,310.45,186.55,312.42,141.4,562.13,244.72,#N/A N/A,317.73,1038.65,106.63,171.63,1286.55,186,411.11,103.25,5751.9
14-01-2011,116.1,240.32,41.65,#N/A N/A,451.91,113.7,369.78,250.08,230,58.39,237.4,170.48,204.96,98.98,339.5,272.59,196.51,96.96,154.89,1651.45,1815.05,302.55,400.54,198.85,760.02,1269.7,79.77,3725.5,155.38,#N/A N/A,228.7,470.7,117.65,54.9,61.5,310.5,183.49,309.81,139.2,560.08,233.97,#N/A N/A,312.08,1020.7,102.7,169.41,1246.8,184.15,410.05,104.4,5654.55
17-01-2011,114.88,245.8,40.62,#N/A N/A,450.29,114.63,368.83,251.62,224.85,58.69,232.7,171.27,206.81,97.6,346.8,266.28,195.02,97.53,156.11,1640.7,1787.75,301.65,408.6,201.9,746.53,1269.6,75.72,3684.65,155.88,#N/A N/A,226.8,466.85,119.1,54.98,61.6,313.15,182.03,314.09,137.1,568.7,233.27,#N/A N/A,307.98,1010.75,102.1,172.9,1268.4,177.45,407.94,104.9,5654.75
18-01-2011,113.1,255.65,42.62,#N/A N/A,448.91,117.43,373.2,255.46,229.45,59.34,242.18,174.11,210.94,98.23,354.6,265.48,195.08,101.55,160.06,1671.65,1786.85,301.85,415.38,202.6,748.44,1277.6,77.4,3649.1,157.17,#N/A N/A,236.9,479.05,122.19,55.49,63.3,311.15,183.9,310.39,139.85,601.28,237.36,#N/A N/A,307.85,1019.25,103.83,173.25,1294.7,177.98,403.73,104.75,5724.05
19-01-2011,111.84,256.02,42.78,#N/A N/A,442.28,116.97,375.43,250.18,235.6,60,242.23,172.74,207.55,97.38,351.55,266.83,193.14,105.3,159.24,1657.85,1764.35,299.65,406.2,206.85,734,1272.7,78.17,3650.65,155.96,#N/A N/A,234,474.5,127.01,55.07,61.3,309.4,186.05,310.44,139.8,596.5,236.02,#N/A N/A,309.58,1014.4,103.37,172.36,1321.8,177.15,402.12,104.95,5691.05
20-01-2011,109.77,257.02,42.21,#N/A N/A,437.63,114.43,380.15,253.51,236.5,59.49,244.2,174.36,211.76,95.92,351.35,267.43,189.05,104.33,159.7,1666.25,1776.2,299.9,411.99,209.45,736.07,1259.25,78.22,3683.8,157.17,#N/A N/A,240.3,478.6,127.71,55.63,60.47,315.7,191.01,306.7,139.4,606.1,236.4,#N/A N/A,312.63,1033.8,101.6,173.93,1300.2,194.08,406.58,106.5,5711.6
21-01-2011,108.52,257.41,41.73,#N/A N/A,445.28,112.6,385.1,259.69,234.45,59.06,242.68,175.32,209.42,98.48,354,266.35,184.26,101.3,152.5,1651.95,1753.25,298.2,405.48,206.8,733.09,1248.65,79.05,3610.35,158.29,#N/A N/A,232.05,477.65,124.89,55.6,61.15,314.15,193.74,302.87,140,605.83,234.96,#N/A N/A,310.93,1024,101.53,172.61,1313.3,186.43,402.35,105.65,5696.5
24-01-2011,110.83,265.15,41.53,#N/A N/A,438.42,112.73,395.8,269.51,232.05,60.91,242.38,178.45,214.86,100.2,348.5,262.09,189.71,103.18,148.47,1636.1,1744.3,297.95,410.58,207.08,737.27,1292.5,79.01,3664.65,160.54,#N/A N/A,238.7,513.9,127.04,55.43,62.33,310.45,197.07,300.21,142.25,604.6,235.14,#N/A N/A,313.55,1017.75,103.37,173.93,1307.35,186.6,399.77,106.25,5743.25
25-01-2011,113.07,259.44,41.65,#N/A N/A,432.51,112,385.65,267.79,235.1,61.48,236.85,179.91,208.43,105.16,343.15,259.99,188.41,101.43,149.47,1578.85,1774.55,281.9,407.46,202.55,740.76,1288.15,77.05,3632.15,163.38,#N/A N/A,231.7,496.8,127.13,55.35,60.31,310,188.71,304.4,140.15,594.28,230.73,#N/A N/A,315.35,1023.1,103.4,173.09,1294.35,186.93,395.08,106.2,5687.4
26-01-2011,113.07,259.44,41.65,#N/A N/A,432.51,112,385.65,267.79,235.1,61.48,236.85,179.91,208.43,105.16,343.15,259.99,188.41,101.43,149.47,1578.85,1774.55,281.9,407.46,202.55,740.76,1288.15,77.05,3632.15,163.38,#N/A N/A,231.7,496.8,127.13,55.35,60.31,310,188.71,304.4,140.15,594.28,230.73,#N/A N/A,315.35,1023.1,103.4,173.09,1294.35,186.93,395.08,106.2,5687.4
27-01-2011,107.5,259.79,40.89,#N/A N/A,425.38,111.87,366.78,265.35,232.95,60.99,230.73,178.29,205.09,106.12,333.45,260.01,185.63,96.31,146.71,1555.05,1724,270.7,399.61,196.15,731.27,1269.7,76.08,3549.45,162.33,#N/A N/A,221.85,491.75,126.39,55.58,59.37,308.3,184.43,293.49,138.15,599.7,236.63,#N/A N/A,307.98,1004.85,99.57,168.91,1286.15,185.9,393.02,106.35,5604.3
28-01-2011,104.96,250.7,40.8,#N/A N/A,411.98,112.1,348.95,262.02,223.55,59.8,224.4,173.4,205.43,105.41,335.1,257.91,188.82,89.64,146.36,1563.3,1656.95,271.95,396.02,189.78,714.36,1229.35,71.68,3492.6,159.96,#N/A N/A,215.6,482.7,123.33,54.31,57.46,305.05,185.17,294.94,139.5,590.67,227.62,#N/A N/A,309.4,997.9,93.53,163.76,1260.65,184.18,384.21,99.8,5512.15
31-01-2011,102.29,248.44,40.16,#N/A N/A,414.82,108.4,356.68,264.24,229.65,60.01,220.43,180.06,204.73,102.17,332.15,257.75,196.3,90.55,146.53,1624.25,1633.1,271.15,389.71,192.63,729.38,1252.85,70.11,3327.55,157.54,#N/A N/A,223.9,491.7,122.69,54.31,57.08,304.35,185.75,287.5,140.55,579.75,226.98,#N/A N/A,317.43,1002.8,90.73,162.74,1245.95,189.15,380.62,99.45,5505.9
01-02-2011,100.42,248.53,40.67,#N/A N/A,404.08,106.4,352.9,259.41,229.9,59.26,216.55,179.86,203.96,96.75,329,248.79,196.13,89.94,143.6,1609.35,1610.35,269.65,386.15,188.38,701.56,1242.4,70.32,3240.85,154.38,#N/A N/A,218.65,488.85,121.14,53.8,54.54,308.3,180.87,285.79,139.45,575.08,211.54,#N/A N/A,311.68,996.1,91.07,158.56,1246.1,188.08,376.78,98.3,5417.2
02-02-2011,107.48,245.01,39.79,#N/A N/A,415.72,106,350.28,257.38,234.8,58.75,218.3,176.8,201.99,98.94,325.5,248.55,196.93,93,146.44,1613.4,1522.8,274.6,386.16,186.2,699.33,1217.05,72.49,3256.95,150.21,#N/A N/A,223.3,484.25,124.55,53.75,52.89,312.5,183.89,290.93,136.5,591.23,220.49,#N/A N/A,313.08,999.85,89.7,160.26,1214.3,183.08,373.73,97.35,5432
03-02-2011,108.18,251.27,40.14,#N/A N/A,425.92,106.3,352.83,265.18,246.05,59.86,218.65,179.89,206.09,99.27,329.4,247.16,199.23,92.63,147.83,1600.35,1563.75,278.95,389.7,189.28,724.71,1218.2,75.73,3251.2,151.92,#N/A N/A,224.15,468.95,122.78,55.49,58.26,317.35,186.73,306.25,138.35,591.85,228.9,#N/A N/A,315.85,1005.3,94.9,162.54,1209.55,184.68,382.74,96.05,5526.75
04-02-2011,106.91,244.52,40.31,#N/A N/A,415.14,102,334.75,264.58,236.55,59.65,208.28,175.67,201.78,98.08,324.3,248.63,198.62,89.62,146.06,1580.9,1537.2,272.95,380.99,179.88,697.8,1182.95,74.83,3247.3,147.46,#N/A N/A,220.45,456.2,120.09,54.73,57.39,308.15,181.09,299.67,134.95,574.4,227.73,#N/A N/A,328.48,1006.85,93.83,158.68,1226.8,181.4,383.52,95.3,5395.75
07-02-2011,107.96,245.71,40.78,#N/A N/A,419.22,104.73,334.6,266.34,232.25,60.08,205.05,172.4,203.89,99.15,314.55,250.16,199.09,89.81,142.78,1565.15,1583.2,274.35,385.93,179.9,684.11,1189.75,73.1,3326,149.67,#N/A N/A,222.65,458.25,119.43,55.01,57.82,304.65,177.95,300.88,134.8,565.58,226.84,#N/A N/A,325.43,993.35,93.63,157.38,1217.8,178.4,384,95.75,5396
08-02-2011,107.7,238.14,40.8,#N/A N/A,412.99,104.07,313.85,263.82,233.85,58.13,198.48,161.62,200.29,99.9,316.8,247.96,188.03,82.26,142.4,1534.6,1506.95,273.35,387.08,168.98,669.73,1176.8,72.79,3266.8,145.13,#N/A N/A,219.15,456.9,116.36,53.83,57.23,301.4,173.01,300.39,131.7,562.55,220.09,#N/A N/A,322.55,953.4,90.73,154,1239.2,179.53,384.74,92.5,5312.55
09-02-2011,106.09,232.13,40.26,#N/A N/A,412.56,102.6,327.6,258.1,219.35,56.21,205,154.4,202.23,97.49,311.6,247.52,182.87,78.24,141.84,1518.45,1440.55,276.4,391.34,177.98,658.6,1154,72.35,3200.85,142.79,#N/A N/A,209.65,456.65,115.68,53.94,57.35,298.7,174.01,299.35,129,549.15,212.44,#N/A N/A,312.63,897.25,87.57,145.78,1204.15,177.78,375.76,87.85,5253.55
10-02-2011,106.6,233.11,40.17,#N/A N/A,405.95,104.1,326.3,249.41,215.75,56.34,208.58,154.23,201.58,97.59,310.7,248.38,182.4,83.37,139.79,1491.25,1449.3,272.65,381.65,181.5,662.98,1160,72.37,3215.65,142,#N/A N/A,216,457.2,117.44,53.66,54.9,297.65,174.52,290.75,129.7,545.38,218.16,#N/A N/A,314.98,917.3,88,140.36,1209.9,172.9,367.48,88.1,5225.8
11-02-2011,106.9,244.34,40.98,#N/A N/A,410.6,103.4,332.6,259.26,210.95,55.85,209.13,155.57,205.93,97.16,311.15,249.86,184.7,86.01,140.56,1497.25,1469.5,269.15,380.11,189.05,691.6,1181.35,72.63,3218.05,147.38,#N/A N/A,212.2,454.95,117.38,54.23,58.3,304.6,181.92,287.41,138.55,544.8,226.11,#N/A N/A,317.6,914.8,89.97,142.93,1255.9,174.73,371.58,91.7,5310
14-02-2011,108.73,254.01,41.99,#N/A N/A,412.79,105,340.05,269.82,219.3,58.19,212.9,158.98,210.55,100.61,313,260,186.3,88.79,141.94,1541.15,1527.1,273.15,388.07,199.08,737.84,1224.1,75.07,3380.95,148.42,#N/A N/A,219.55,453.6,120.56,55.43,59.66,302.8,188.05,295.03,142.7,556.15,239.28,#N/A N/A,320.2,936.4,92.67,158.66,1298.5,181.28,386.8,94.6,5456
15-02-2011,109.5,254.96,40.86,#N/A N/A,424.93,104.73,334.03,273.68,212.4,57.84,211.93,160.64,210.7,100.65,309.85,258.79,188.37,89.82,142.3,1538.6,1517,273.15,388.32,205.68,722.11,1236.7,75.31,3392.15,150.75,#N/A N/A,223.75,461.9,120.75,55.55,59.42,302.45,191.67,296.65,141.65,548.85,244.84,#N/A N/A,328.15,946,95.53,158.93,1328.1,181.45,385.17,95.75,5481
16-02-2011,109.05,259.36,42.14,#N/A N/A,426.03,104.6,327.9,275.11,211.65,60.17,208.65,163.08,209.49,100.58,305.8,256.45,186.43,89.79,146.21,1511.2,1492.8,275.9,387.88,204.7,735.33,1227.95,77.81,3391.05,151.33,#N/A N/A,224.15,464.95,118.44,55.46,58.35,301.1,191.02,295.97,143.35,548.25,245.06,#N/A N/A,326.43,938.45,96.57,160.29,1332.1,181.2,386.57,94.45,5481.7
17-02-2011,106.26,263.5,42.34,#N/A N/A,430.46,105.63,334.78,278.06,211.4,61.46,212.23,164.72,218.56,102.57,305.2,259.48,185.23,92.18,144.5,1525.85,1498.1,273.95,389.17,205.93,753.53,1228.05,78.02,3442.1,150.71,#N/A N/A,229.9,474.5,116.86,55.46,59.8,305.05,192.18,306.29,147.8,554.6,247.07,#N/A N/A,322.8,939.85,95.8,166.7,1351.25,180.88,389.21,101.65,5546.45
18-02-2011,104.85,259.36,42.3,#N/A N/A,422.15,103.83,324.8,276.11,209.6,59.88,213.05,161.05,217.61,98.63,307.25,259.91,178.93,88.34,144.72,1537.35,1464.9,279.4,387.54,204.25,728.51,1228.7,76.99,3450.55,149.21,#N/A N/A,226.55,473.65,114.4,55.18,61.23,302.35,186.58,298.63,144.3,544.85,238.55,#N/A N/A,313.15,946.1,90.7,165.08,1339.1,184.05,382.55,94.5,5458.95
21-02-2011,104.79,261.39,41.86,#N/A N/A,431.54,105.47,325.5,279.19,212.7,59.8,215.2,168.44,220.17,98.25,306.2,257.08,184.03,92.03,150.86,1537.25,1438.85,280.3,395.66,206.08,734.38,1207.35,78.05,3462.95,147.21,#N/A N/A,229.55,464.4,116.28,55.66,61.56,301.85,188.66,298.05,143.65,569.3,229.88,#N/A N/A,323.38,961.25,92.37,169.35,1335.75,180.03,388.2,96.15,5518.6
22-02-2011,105.1,252.93,41.79,#N/A N/A,444.4,104.47,319.88,272.73,212.2,58.57,208.23,173.8,213.84,95.04,305.2,251.01,181.3,90.15,148.77,1550.75,1390.55,280.3,392.73,204.4,713.71,1181.1,77.97,3454.9,146.54,#N/A N/A,234.05,463.95,115,55.38,63.03,301.35,186.75,297.87,140.2,569.38,224.96,#N/A N/A,314.52,956.35,91.1,170.91,1329.8,179.7,387.91,96.4,5469.2
23-02-2011,106.07,251,44.03,#N/A N/A,449.27,103.73,320.3,261.77,212.4,58.82,208.1,171.81,211.41,93.79,303.15,247.81,181.03,89.17,146.09,1578.05,1472.3,280.1,384.85,203.98,711.53,1192.5,75.91,3479.75,144.08,#N/A N/A,229.6,485.75,114.91,56.03,60.19,300.65,182.93,295.79,143.9,562.78,226.35,#N/A N/A,310.02,968.9,87.77,170.86,1307.2,179.05,379.56,95.3,5437.35
24-02-2011,102.91,238.07,42.21,#N/A N/A,435.08,100.43,308,252.87,205.3,56.53,203.43,163.55,205.91,89.94,298.7,241.14,176.63,86.64,142.86,1500.1,1494.75,280.1,376.1,201.03,673.96,1174.55,73.63,3448,142.46,#N/A N/A,223.7,461,110.23,55.27,58.77,299.3,172.97,292.37,146.3,555.9,208.64,#N/A N/A,303.18,967.15,84.2,163.7,1264.3,177.83,374.21,87.4,5262.7
25-02-2011,103.78,246.5,41.9,#N/A N/A,436.01,104.2,297.6,258.27,200.05,56.93,208.78,167.17,204.22,89.85,301.65,240.65,174.73,86.43,144.84,1527.4,1500.55,280.3,375.91,202,672.87,1168.65,73.98,3540.3,141.54,#N/A N/A,215.6,462.95,111.48,55.8,56.39,292.65,179.32,297.19,148.2,555.03,219.78,#N/A N/A,298.7,959.2,86.7,160.41,1282.25,173.3,375.22,88.6,5303.55
28-02-2011,105.92,243.71,42.52,#N/A N/A,435.1,112.67,307.88,263.04,201.35,56.96,211.75,166.39,205.23,92.24,299.65,240.07,180.23,87.03,146.56,1546,1465.2,282,374.64,202.53,679.09,1208.2,75.94,3548.7,141.54,#N/A N/A,219.15,464.95,110.61,55.66,59.72,327.7,176.52,298.59,138,555.13,214.25,#N/A N/A,294.75,930.8,90.7,161.31,1269.15,168.18,376.26,89.25,5333.25
01-03-2011,109.68,257.76,43.41,#N/A N/A,446.2,115.73,332.15,270.53,212.45,59.52,223.1,170.12,213.9,97.39,305.9,253.28,182.67,94.42,148.32,1582.25,1491.85,287.45,385.3,207.2,716.11,1290.75,76.76,3572.7,151.13,#N/A N/A,232.7,459.95,117.19,55.97,60.01,338.6,186.58,304.26,138.95,562.25,225.95,#N/A N/A,303.27,955.85,93.67,168.99,1335.5,171.55,382.66,91,5522.3
02-03-2011,109.68,257.76,43.41,#N/A N/A,446.2,115.73,332.15,270.53,212.45,59.52,223.1,170.12,213.9,97.39,305.9,253.28,182.67,94.42,148.32,1582.25,1491.85,287.45,385.3,207.2,716.11,1290.75,76.76,3572.7,151.13,#N/A N/A,232.7,459.95,117.19,55.97,60.01,338.6,186.58,304.26,138.95,562.25,225.95,#N/A N/A,303.27,955.85,93.67,168.99,1335.5,171.55,382.66,91,5522.3
03-03-2011,110.34,261.96,52.1,#N/A N/A,441.04,115.7,335.93,268.25,210,58.58,215.2,172.64,219.32,95.13,305.8,253.8,179.9,96.02,148.6,1579.35,1506.4,290.8,378.26,207.43,739.89,1322.25,75.28,3578.65,148.38,#N/A N/A,232.35,461.6,115.11,55.86,59.98,329.05,185.37,297.55,135.6,575.1,232.8,#N/A N/A,301.85,973.95,94.53,171.38,1350.1,173.25,381.01,90.4,5536.2
04-03-2011,106.81,265.66,53.75,#N/A N/A,443.2,114.93,338.08,270.47,210.05,57.99,216.18,172.27,221.83,96.67,304.15,250.83,179.23,95.3,147.63,1571.9,1536.8,287.9,382.78,209.6,715.91,1312.05,74.51,3670.3,149.29,#N/A N/A,238.8,462.85,115.71,55.69,61.83,324.25,184.79,294.67,132.8,567.78,232.65,#N/A N/A,307.85,1009.75,94.77,171.31,1376.9,172.23,383.78,90.75,5538.75
07-03-2011,105.87,256.68,50.62,#N/A N/A,440.88,115.1,330.88,262.42,210,56.54,208.3,169.95,217.32,92.77,305.3,250.52,175.9,91.97,149.59,1614.6,1532.8,281.35,380.34,208.13,697.8,1260.85,73.75,3748.75,150.46,#N/A N/A,241.5,464.3,112.98,55.15,60.86,341,183.66,292.41,131.5,554.13,223.2,#N/A N/A,307.8,1008.7,90.33,169.65,1365.45,172.88,383.85,88.75,5463.15
08-03-2011,104.93,262.3,53.15,#N/A N/A,444.44,114.63,332.35,264.23,211.95,57.79,212,172.99,220.65,93.63,307.4,250.01,181.5,93.69,150.17,1602.55,1515.05,281.75,389.54,211.6,695.62,1256.15,73.79,3804.7,150.13,#N/A N/A,248.4,464.75,116,55.1,61.4,337.25,185.56,301.79,132.7,558.85,229.96,#N/A N/A,310.48,1025.05,90.73,185.76,1390.6,173.95,382.65,93.6,5520.8
09-03-2011,103.33,260.19,56.84,#N/A N/A,448.46,114.5,334.55,262.74,213,57.5,207.78,174.65,220.61,91.92,301.5,250.1,180.87,96.71,150.82,1619.45,1537.7,279.7,386.94,215.88,697.98,1266,73.67,3964.65,148.13,#N/A N/A,244.5,464.05,116.13,55.15,62.72,339.55,188.23,299.67,131.05,563.35,230.19,#N/A N/A,311.48,1020,90.37,183.49,1417.05,174.93,385.82,96.35,5531
10-03-2011,103.45,257.01,55.42,#N/A N/A,444.35,114.2,334.93,258.98,209.3,55.96,208.65,173.69,220.84,90.56,299.9,250.01,184.03,93.78,152.11,1590.35,1536.3,276.65,386.28,213.5,690.76,1271.4,73.9,3938.25,146.5,#N/A N/A,243.35,463.1,114.24,55.35,64.45,334.3,184.46,296.96,133.8,554.28,230.53,#N/A N/A,310.35,1017.65,91.07,182.08,1401.3,175.4,387.45,96.4,5494.4
11-03-2011,104.35,253.14,54.05,#N/A N/A,447.65,114.23,328.15,256.52,205.75,54.53,210.28,172.63,218.64,90.98,295.25,252.97,187.83,90.24,150.27,1586.55,1530.15,277.35,381.74,210.13,685.16,1250.85,73.87,3870.2,145.54,#N/A N/A,240.3,465.35,113.73,55.15,64.08,329.95,183.07,290.7,131.6,538.53,230.05,#N/A N/A,311.85,1014.75,87.63,182.6,1374.15,177.78,392.44,101.3,5445.45
14-03-2011,107.98,258.07,54.89,#N/A N/A,459.52,115.63,330.73,260.21,209.1,56.39,212.78,174.74,221.48,95.08,300.1,252.82,187.13,92.81,152.6,1597.4,1531.1,278.1,387.6,213.05,694.29,1257,75.04,3859.8,148.29,#N/A N/A,245.1,463.5,116.15,55.58,64.55,333.8,185.29,289.98,133.25,548.78,232.66,#N/A N/A,310.43,1030.4,88.63,184.55,1383.3,177.88,397.17,102.1,5531.5
15-03-2011,109.69,256.59,51.29,#N/A N/A,468.04,113.4,322.2,256.25,204.2,55.66,213.83,172.98,218.47,95.12,297.65,253.12,180.77,90.91,147.96,1540.25,1524,274.75,378.77,208.23,677.33,1214.15,74.54,3783.55,145.75,#N/A N/A,244.5,472.2,113.88,54.98,62.78,338.45,181.2,283.13,130.8,544.9,226,#N/A N/A,305.35,1019.5,84.6,183.71,1365.95,179.53,397.34,98.5,5449.65
16-03-2011,114.04,263.72,53.09,#N/A N/A,472.49,114.13,330,264.4,203.15,56.24,220.05,177.07,218.38,96.09,296,255.32,181.2,90.56,148.97,1570.6,1516.4,271.35,378.86,211.9,685.67,1219.25,74.57,3694.7,147.96,#N/A N/A,247.6,484.8,116.05,55.46,62.83,343.9,186.81,288.81,131.35,557.42,230.82,#N/A N/A,309.95,1027.15,87.57,184.78,1372.35,180.18,406.47,99.1,5511.15
17-03-2011,114.77,258.22,51.86,#N/A N/A,465.16,112.03,328.1,261.75,197.7,55.6,217.65,178.19,218.15,95.66,298.15,257.92,181.57,88.99,148.32,1526.65,1510.15,270.7,372.34,213.55,676.96,1165.1,74.59,3564.4,146.29,#N/A N/A,245.15,483.15,114.46,55.32,62.97,342.95,183.97,286.46,133.65,549,225.57,#N/A N/A,311.75,1023.6,90.4,183.19,1358.95,179.95,406.77,97.3,5446.65
18-03-2011,115.93,253.84,50.47,#N/A N/A,448.08,111.97,315.55,259.02,196.8,56.02,217.35,173.1,214.93,93.14,293.05,254.63,180.1,89.48,147.13,1493.75,1473.5,269,367.64,211.33,673.87,1156.2,74.63,3532.25,145.21,#N/A N/A,243.25,490.85,112.58,55.1,61.49,344.4,182.28,287.19,133.95,541.38,221.12,#N/A N/A,310.58,1036.75,90.67,176.21,1358.35,177.7,406.28,97.6,5373.7
21-03-2011,118.01,255.87,49.55,#N/A N/A,446.86,111.93,320.55,258.26,190.7,56.42,222.25,171.35,215.45,93.98,287.75,252.37,179.97,87.43,145.12,1510.1,1434.25,266.15,365.29,210.38,669.47,1128.2,74.49,3594.45,144.13,#N/A N/A,244.6,484.15,112.74,54.79,61.14,347.15,182.47,285.61,131.55,535.4,221.86,#N/A N/A,309.3,1017.2,91.6,177.36,1355.5,176.38,406.26,98.25,5364.75
22-03-2011,121.38,259.18,51.97,#N/A N/A,451.08,113.37,327.05,262.06,191.85,56.74,225.3,172.86,215.16,94.28,291.6,250.98,181,87.78,145.29,1533.5,1441.4,267.7,367.88,210.55,675.98,1171.95,74.56,3588.8,145.29,#N/A N/A,244.5,487.75,113.01,54.76,61.36,360,182.57,294.35,131.3,534.75,224.81,#N/A N/A,314.38,1022.05,93.57,177.66,1362,175.33,409.1,97.9,5413.85
23-03-2011,122.5,263.08,52.28,#N/A N/A,457.21,114.63,323.05,264.27,196.35,57.26,228.13,173.07,216.42,95.38,303.95,254.58,181.77,90.24,146.03,1556.85,1450.35,269.65,374.17,216.35,680.29,1175.95,74.53,3629.8,145.92,#N/A N/A,253.8,478,113.61,54.82,62.39,353.9,189.25,297.96,131.3,532.17,224.97,#N/A N/A,316.45,1021.55,94.7,177.68,1359.95,174.68,410.46,97.65,5480.25
24-03-2011,124.18,263.89,50.96,#N/A N/A,455.88,115.33,332.75,265.08,204.8,57.2,227.55,174.72,219.28,96.21,305.95,250.29,181.97,89.89,147.05,1542.1,1475.6,269.1,375.35,223.1,688.78,1167.15,74.54,3655.45,146.58,#N/A N/A,257.7,482.75,115.1,55.1,62.05,358.3,191.47,300.34,132.65,546.7,229,#N/A N/A,314.85,1032.85,94.1,183.93,1354.45,175.4,406.23,99.25,5522.4
25-03-2011,125.5,272.99,50.88,#N/A N/A,463.24,118.3,336.73,271.08,206.65,57.74,229,175.63,226.51,98.73,307.6,252.93,183.93,90.72,152.48,1548.15,1491.25,271.3,395.38,226.68,710.4,1182.3,74.64,3689.1,152.42,#N/A N/A,262.25,480.3,117.81,55.21,62.94,358.1,198.38,306.16,137.95,559.83,234.26,#N/A N/A,319.38,1050.45,97.17,184.16,1381.2,177.2,413.63,98.15,5654.25
28-03-2011,125.47,276.85,50.75,#N/A N/A,462.83,119.13,338.98,274.93,205.7,57.54,221.38,177.36,229.68,98.1,308.1,252.74,186.13,90.9,154.49,1549.85,1500.75,276.7,392.44,226.28,728.16,1201.7,74.58,3697.35,154.33,#N/A N/A,264.7,474.8,119.21,55.74,64.62,350.95,200.15,313.46,137.95,559.95,242.2,#N/A N/A,320.05,1069.65,97.87,181.24,1402.6,180.05,412.62,98.5,5687.25
29-03-2011,129.58,284.43,50.67,#N/A N/A,461.5,119.5,343.18,276.79,207.9,57.5,221.35,179.49,230.52,102.08,314,251.58,189.23,91.47,155.02,1598.4,1544.6,277.7,396.67,228.1,731.96,1237.95,76.26,3682.05,157.04,#N/A N/A,266.85,475,120,56.14,67.4,346.25,199.91,324.99,136.5,569.35,245.26,#N/A N/A,324.8,1088.9,99.53,170.36,1406.9,177.43,407.13,96,5736.35
30-03-2011,134.45,285.29,50.72,#N/A N/A,465.9,118.4,354.98,285.61,205.25,57.77,222.43,192.27,234.15,102.26,327.85,253.62,188.27,91.79,158.15,1634.4,1557.55,278.05,396.36,229.55,736.29,1269,78.4,3668.6,157.38,#N/A N/A,276.2,476.95,119.08,56.81,68.84,341.4,201.65,323.91,136.45,575.98,247.15,#N/A N/A,339.38,1125.7,101.17,169.24,1420.95,183,410.05,97.05,5787.65
