Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity
2013-01-24,269.96,279.26,85.41,413.13,198.3,438.65,245.92,113.9,37.95,355.13,267.6,330.15,138.63,391.05,440.51,224.23,83.49,135.44,1935.2,1770.3,468.8,349.78,326.52,704.44,1538.8,31.31,133.63,430.55,777.75,166.59,62.41,130.2,211.73,326.17,129.95,664.28,290.34,513.95,1949.85,88.33,247.64,2013.05,237.35,496.86,145.5
2013-01-25,265.39,277.25,85.7,411.62,199.83,450.75,251.37,116.4,38.16,364.35,274.45,332.53,139.98,397.9,440.57,227.4,86.5,136.34,1945.15,1764.9,476.5,351.83,332.6,716.13,1599.45,32.14,132.79,431.5,775.65,170.26,62.44,130.77,213.26,324.9,130.3,670.25,297.81,517.45,1916.65,91.8,251.63,2080.0,242.05,503.5,148.0
2013-01-28,264.01,282.59,83.71,405.01,200.5,452.45,249.16,118.4,38.05,360.28,270.5,335.18,138.58,399.65,439.92,223.3,87.07,138.32,1940.75,1798.35,470.35,351.33,334.03,709.78,1608.15,31.45,131.38,432.5,778.15,174.15,62.94,130.05,216.41,322.06,136.75,672.53,305.28,528.8,1886.55,91.03,254.01,2086.65,238.95,501.51,147.65
2013-01-29,273.09,295.09,83.27,398.37,203.43,449.3,246.24,115.45,37.43,355.68,269.7,326.23,136.5,397.9,443.16,222.2,86.82,136.68,1937.85,1809.95,468.55,349.88,337.35,708.71,1593.05,30.68,131.08,430.7,789.95,172.98,63.06,129.53,218.4,314.99,145.8,672.48,301.02,535.42,1857.1,91.13,250.39,2031.85,240.1,500.5,147.75
2013-01-30,276.26,300.25,84.15,405.84,202.8,447.25,243.61,115.05,38.11,354.43,275.6,328.33,136.45,407.75,447.38,225.67,84.97,138.75,1932.7,1796.1,477.45,348.83,339.4,695.0,1601.9,30.55,129.83,434.85,803.25,172.25,62.72,130.51,220.49,310.57,142.65,673.08,296.02,531.67,1884.35,89.77,252.75,2028.35,237.98,507.04,143.9
2013-01-31,282.03,301.03,85.2,400.09,205.1,444.63,243.8,116.2,37.98,359.0,279.35,321.52,136.82,407.05,450.11,226.47,88.25,137.65,1915.9,1822.1,473.95,348.69,340.18,685.27,1581.6,31.07,130.92,435.8,808.5,172.0,61.99,129.18,216.57,306.07,150.55,672.08,294.84,525.1,1902.55,88.73,249.74,2027.15,241.0,501.52,149.35
2013-02-01,284.12,301.93,85.04,403.4,206.27,443.05,241.24,113.3,37.6,359.95,286.55,320.08,140.88,414.4,454.26,221.47,87.87,136.33,1945.3,1810.05,464.85,346.37,336.15,681.49,1609.7,30.54,130.79,438.3,813.15,171.99,62.13,129.62,212.94,296.87,149.95,674.05,278.66,531.98,1837.75,87.57,251.2,2055.95,235.9,502.5,146.8
2013-02-04,287.89,295.54,85.09,400.11,204.83,441.95,235.26,113.2,37.06,359.85,285.4,323.45,139.6,403.45,464.29,217.17,86.0,136.49,1912.35,1817.8,467.1,345.95,338.35,682.2,1599.4,30.61,129.63,435.15,816.1,170.55,62.55,129.25,214.86,298.36,149.9,678.18,288.9,522.13,1897.35,85.0,247.59,2064.6,235.1,497.24,145.15
2013-02-05,287.67,291.83,83.98,394.72,201.63,443.55,237.15,113.5,37.03,374.75,277.35,322.08,137.25,407.3,463.89,217.13,83.83,136.13,1899.85,1791.65,461.5,344.49,340.23,681.89,1600.35,30.1,129.54,434.05,814.15,167.78,61.65,128.03,212.01,292.68,150.25,680.03,284.15,510.9,1925.4,86.47,241.64,2094.7,233.55,502.3,141.5
2013-02-06,277.37,292.02,84.19,395.12,203.23,442.58,234.87,114.4,37.29,374.25,277.25,319.75,139.45,405.0,462.42,214.5,84.52,135.67,1899.25,1780.2,454.25,347.0,347.58,672.44,1627.85,30.77,126.5,429.5,824.65,167.51,61.51,127.98,210.05,294.35,154.95,685.28,283.16,520.15,1962.65,85.07,244.89,2081.8,232.95,505.57,142.25
2013-02-07,278.61,292.11,83.53,393.88,202.7,448.3,232.66,113.35,36.62,374.75,263.0,320.75,136.95,394.1,460.39,213.23,83.51,135.69,1895.2,1755.9,456.0,348.69,343.8,665.07,1622.35,30.25,123.38,430.95,848.75,167.19,62.78,126.16,208.15,288.49,155.85,693.58,285.54,521.9,1921.3,85.03,247.48,2063.8,232.6,510.42,144.85
2013-02-08,274.02,290.16,82.56,389.66,201.17,442.3,228.62,109.7,36.35,373.05,264.55,325.02,133.8,380.65,452.35,209.07,82.98,137.93,1855.4,1719.25,452.7,348.68,339.18,671.6,1587.7,28.92,123.38,424.8,840.05,167.55,62.58,125.1,205.48,290.02,151.85,711.3,282.37,515.25,1884.45,85.4,250.49,2046.85,232.5,502.66,142.5
2013-02-11,274.13,298.82,82.32,391.85,199.43,441.25,229.44,112.3,36.1,374.68,267.8,328.48,134.18,395.0,453.35,205.6,82.47,136.96,1898.85,1704.8,460.55,349.01,335.9,662.16,1558.8,28.94,123.04,428.55,836.8,164.88,63.31,124.48,204.13,284.98,153.5,707.35,287.81,519.88,1912.7,85.07,249.83,2044.75,234.9,506.76,140.8
2013-02-12,267.14,296.59,80.91,395.03,200.03,442.25,229.64,112.6,36.11,385.85,271.1,332.6,136.77,393.15,450.95,213.37,81.09,137.75,1915.05,1702.15,460.0,344.41,335.68,664.44,1558.95,27.99,122.83,438.75,841.9,169.63,63.48,124.2,205.25,290.48,153.7,705.03,295.38,526.15,1920.25,84.13,247.51,2076.15,238.48,507.2,142.05
2013-02-13,262.47,295.51,77.89,396.64,200.23,448.5,225.47,110.5,35.27,387.73,270.55,332.1,133.82,387.85,447.11,215.67,80.69,136.94,1905.2,1694.25,455.75,348.69,333.88,658.69,1532.45,28.18,123.54,440.65,839.9,177.34,61.82,125.94,207.75,293.77,154.9,717.7,301.47,535.15,1943.3,83.67,250.15,2018.8,241.68,508.05,141.55
2013-02-14,268.7,286.46,75.66,386.28,200.5,450.4,221.58,110.65,35.73,389.48,268.75,337.4,129.12,381.7,452.61,214.87,78.58,132.38,1874.35,1670.45,464.55,351.59,332.7,640.49,1485.25,26.79,124.42,441.3,815.45,177.06,59.46,129.2,204.76,280.92,148.4,723.85,294.05,524.03,1953.2,79.13,250.5,2002.6,246.55,512.75,139.05
2013-02-15,265.93,289.86,76.31,381.66,200.4,448.98,223.34,109.65,35.28,393.1,267.8,338.38,126.5,381.7,454.24,215.17,79.54,133.53,1818.9,1680.1,462.1,348.58,335.18,641.78,1475.05,27.64,124.96,439.85,827.65,174.25,59.43,128.93,203.97,285.38,149.95,721.08,301.22,518.98,1930.0,81.67,249.66,1970.35,245.0,505.33,141.05
2013-02-18,268.96,286.41,77.71,382.42,200.2,446.18,226.27,111.0,36.14,394.03,263.85,338.0,126.43,379.8,450.41,211.9,80.34,134.75,1802.2,1693.35,470.2,347.51,332.9,652.87,1479.8,28.74,125.92,439.9,823.3,172.8,60.89,127.81,204.0,282.72,149.05,712.68,302.55,516.7,1905.8,84.03,246.65,1946.6,246.9,504.97,141.9
2013-02-19,283.97,287.88,77.03,382.83,201.1,449.6,227.35,112.0,36.28,396.33,263.85,337.4,127.25,387.6,455.89,219.8,81.3,137.38,1823.5,1672.6,476.6,352.56,337.4,650.18,1511.25,29.53,127.92,442.7,822.5,176.38,60.98,127.1,205.71,277.18,152.55,721.78,303.49,528.1,1943.65,84.53,258.63,1988.05,249.33,506.93,146.35
2013-02-20,281.39,287.88,82.5,394.74,200.0,449.25,225.21,111.55,35.58,399.65,259.15,338.48,130.97,381.6,455.55,219.37,80.96,137.9,1825.8,1695.15,477.15,352.43,334.03,647.64,1508.3,29.4,127.0,439.35,813.25,180.71,60.83,128.51,203.92,273.98,150.45,726.4,300.72,529.38,1949.45,85.0,263.06,1982.7,249.4,510.9,145.05
2013-02-21,279.16,280.96,83.13,387.7,197.73,442.85,221.06,107.8,34.14,398.75,257.7,333.13,130.08,381.8,451.36,214.73,76.8,135.72,1821.2,1688.4,468.25,350.98,330.15,633.71,1467.5,28.48,126.67,428.1,808.0,180.05,60.1,126.48,196.29,266.95,145.6,725.53,294.39,523.23,1938.6,81.57,259.52,1983.55,252.08,502.49,138.0
2013-02-22,279.59,282.38,82.39,389.24,194.67,447.63,219.6,107.05,34.19,405.78,256.4,329.65,129.75,380.7,453.73,215.93,77.34,139.12,1816.2,1677.35,455.4,355.07,332.63,637.91,1438.4,28.78,126.29,428.2,796.5,180.06,61.34,123.91,198.65,279.07,149.7,727.55,289.79,524.75,1940.9,83.53,259.86,1993.65,250.63,503.74,138.15
2013-02-25,278.21,280.23,85.05,385.51,195.1,447.4,222.09,106.65,33.84,411.03,252.75,328.23,127.62,370.4,450.22,211.93,76.74,140.17,1804.35,1706.8,451.7,364.73,330.33,623.04,1444.1,27.85,124.88,426.2,810.2,183.39,63.03,128.66,198.89,276.69,148.1,736.85,295.98,522.75,1912.1,82.3,259.5,2009.55,249.58,504.29,133.4
2013-02-26,276.95,273.55,84.32,371.59,193.9,432.88,219.84,101.75,32.78,399.7,250.05,325.63,125.35,361.5,440.01,204.23,76.3,139.1,1769.15,1690.25,452.1,369.98,330.68,606.98,1404.3,26.94,125.83,422.25,805.5,181.68,62.41,127.93,193.45,281.01,141.45,748.2,286.33,515.08,1905.7,80.5,256.68,1921.6,244.85,508.54,131.85
2013-02-27,277.7,280.0,84.49,375.11,196.53,446.4,221.34,102.25,33.5,399.43,255.1,321.38,126.68,364.15,435.81,210.17,77.78,139.97,1755.85,1672.9,453.25,363.82,326.75,626.51,1408.55,27.88,128.21,426.4,824.55,179.95,61.26,131.11,196.94,289.98,143.3,741.6,283.21,513.75,1900.2,81.4,257.18,1964.1,245.55,502.91,132.2
2013-02-28,277.07,268.83,81.02,367.24,196.53,436.85,208.09,98.9,32.04,401.08,260.9,312.68,123.98,359.85,427.22,208.97,73.93,139.27,1755.45,1667.45,443.05,363.38,329.8,607.91,1354.35,26.8,125.75,412.0,826.9,180.85,58.67,128.14,189.16,291.02,138.65,758.5,284.5,505.0,1868.05,77.2,262.76,1973.0,240.75,493.18,125.2
2013-03-01,277.28,272.74,80.75,365.68,194.17,443.55,208.77,98.95,32.0,399.68,274.3,311.25,128.5,370.1,435.91,209.93,74.74,141.04,1741.85,1646.95,452.8,364.23,327.43,622.42,1424.4,26.31,125.04,400.95,825.3,180.61,60.72,128.23,192.06,280.38,140.1,750.93,285.34,520.63,1886.6,79.5,275.75,2028.3,251.05,496.2,127.95
2013-03-04,278.08,273.78,80.53,366.67,195.0,442.75,209.95,94.35,31.4,399.55,265.25,313.83,129.08,371.6,432.99,208.03,71.64,140.31,1765.1,1638.8,440.95,362.93,327.52,606.56,1398.75,26.12,124.46,401.0,824.8,178.86,61.0,125.72,192.48,284.84,136.15,756.6,286.68,519.45,1848.3,76.87,271.45,1989.2,250.13,487.88,126.6
2013-03-05,279.93,280.64,80.72,372.88,195.07,448.78,212.86,98.6,32.28,399.48,260.15,316.48,129.47,382.3,443.49,211.07,72.77,144.84,1793.95,1645.75,449.9,365.16,327.98,620.27,1430.75,26.95,124.63,410.65,841.4,186.41,61.09,127.16,198.84,290.3,145.95,770.08,297.31,525.92,1901.1,79.53,266.93,1973.4,250.2,502.1,132.05
2013-03-06,278.42,280.43,80.46,376.89,191.37,439.0,216.86,101.8,33.09,398.75,257.1,315.25,128.08,382.0,446.32,212.63,74.7,147.8,1809.8,1647.05,440.5,371.26,327.33,636.58,1424.45,27.41,123.71,415.05,835.45,189.08,60.55,124.83,201.52,288.81,144.3,780.6,306.12,519.38,1900.1,80.3,269.9,1973.3,254.7,505.92,130.05
2013-03-07,278.68,280.66,80.35,377.46,194.9,442.8,216.62,101.1,32.89,405.13,253.95,320.9,130.22,386.4,458.54,213.53,73.02,150.29,1808.7,1713.65,433.2,375.54,327.63,650.58,1449.35,28.27,123.46,420.05,834.35,192.85,60.86,125.83,203.12,288.63,145.9,794.95,302.65,514.03,1879.3,82.47,274.06,1994.25,259.6,504.69,131.65
2013-03-08,279.4,281.4,81.04,384.14,198.47,452.1,220.95,101.3,33.69,408.98,258.05,328.65,135.13,391.8,466.66,217.17,74.35,148.95,1819.2,1743.15,437.8,371.28,337.65,665.58,1428.95,29.28,124.21,436.15,848.2,193.29,61.88,128.48,207.15,291.02,145.95,791.58,300.58,518.65,1900.65,84.5,277.6,2013.45,263.83,505.27,134.1
2013-03-11,276.37,280.24,80.47,381.07,198.37,456.43,220.47,100.7,33.71,416.7,250.9,327.63,133.28,393.35,475.68,216.63,72.52,147.01,1813.15,1697.45,439.05,368.22,334.45,671.2,1417.95,30.27,124.67,437.05,848.1,195.73,62.1,127.89,205.81,289.62,142.0,783.1,298.35,518.53,1897.0,85.63,277.05,1986.3,267.75,506.88,132.75
2013-03-12,276.52,276.95,80.16,382.58,199.23,458.43,220.69,99.45,33.42,413.68,242.2,322.0,132.25,387.35,475.24,216.63,70.66,146.71,1817.15,1677.9,444.45,364.76,334.15,666.98,1417.0,29.71,123.17,431.6,837.0,193.36,61.45,126.23,204.2,283.49,138.9,780.25,301.47,520.53,1905.1,83.63,274.35,1955.95,268.6,506.3,133.2
2013-03-13,277.23,269.34,79.71,381.29,201.1,455.28,217.94,95.8,33.03,418.7,236.2,317.45,130.18,383.5,479.08,211.2,70.29,146.93,1807.95,1673.75,446.75,357.93,325.23,664.64,1374.25,28.78,122.33,423.1,834.7,194.65,61.76,125.26,197.4,285.97,135.4,775.85,297.81,516.03,1905.35,83.93,271.27,1895.4,268.6,498.27,133.5
2013-03-14,276.56,270.56,79.55,388.09,201.27,457.15,225.51,96.05,33.5,415.08,229.15,324.63,132.42,385.25,489.65,213.27,70.9,146.66,1817.0,1669.1,456.05,359.26,329.13,676.47,1418.8,29.78,122.38,431.15,835.25,197.89,61.68,126.65,201.94,283.54,139.95,783.85,297.81,512.17,1908.75,83.93,276.08,1854.8,268.75,500.07,134.35
2013-03-15,279.04,267.97,79.51,380.69,201.27,463.88,226.2,95.6,33.25,416.8,242.15,319.7,133.35,383.75,500.73,212.77,70.04,147.48,1822.65,1684.45,458.6,359.78,332.15,670.29,1406.7,29.74,121.63,421.35,799.0,197.99,61.31,129.9,194.09,279.66,138.8,785.13,288.01,508.05,1923.15,82.63,275.5,1850.3,270.05,496.96,133.4
2013-03-18,277.48,265.02,77.26,376.47,202.83,456.78,224.98,95.3,32.77,416.23,244.75,321.65,130.7,391.35,500.25,211.77,68.68,145.04,1802.9,1690.5,463.45,357.59,327.1,671.27,1361.05,29.28,121.54,415.15,802.55,200.51,61.17,128.35,191.16,277.14,139.05,783.48,283.81,512.53,1903.95,81.83,272.48,1812.1,273.48,491.95,131.1
2013-03-19,276.67,264.3,76.53,372.27,204.2,439.18,220.36,93.05,31.87,419.53,242.6,315.77,127.42,383.55,490.94,206.57,66.1,145.04,1797.85,1645.6,453.5,357.0,319.15,653.62,1364.65,28.0,120.25,409.25,793.1,195.39,60.24,125.35,187.75,264.43,136.0,773.38,278.61,499.95,1883.95,78.5,272.68,1835.9,265.55,482.44,130.15
2013-03-20,275.01,259.85,76.39,371.23,204.8,436.7,212.04,90.3,31.4,419.13,243.75,312.75,126.77,389.75,499.26,200.53,64.03,143.8,1800.0,1651.15,468.65,358.21,316.6,638.27,1342.6,26.97,116.13,403.65,794.4,193.55,58.7,124.91,182.1,252.4,132.35,778.83,282.62,482.28,1844.95,78.07,267.15,1840.0,264.58,484.81,128.35
2013-03-21,277.27,262.34,76.21,366.67,203.33,440.33,211.95,88.15,30.76,415.65,249.0,303.5,122.95,382.55,491.27,198.7,62.39,145.41,1772.25,1623.3,460.8,359.1,315.83,619.73,1306.95,25.9,114.96,406.45,794.0,193.28,57.15,123.6,188.25,268.48,127.3,779.98,270.7,484.7,1860.05,78.63,266.21,1755.3,265.7,483.03,124.6
2013-03-22,267.89,260.01,76.55,365.77,203.73,436.68,208.4,89.65,30.19,410.25,243.0,302.63,122.02,382.0,495.37,197.1,61.88,145.72,1752.1,1659.6,459.1,357.9,319.3,621.84,1305.55,25.03,116.08,400.35,788.65,191.99,57.63,120.97,186.97,265.01,124.1,771.08,267.48,500.0,1853.5,79.7,261.9,1820.65,261.3,482.46,125.9
2013-03-25,260.68,261.87,76.64,365.16,201.6,432.23,205.83,88.0,29.49,410.23,245.85,304.7,124.05,380.4,487.91,202.63,60.91,144.27,1765.9,1617.7,461.3,356.59,315.93,607.31,1285.2,24.07,118.71,392.05,795.2,191.78,58.44,117.43,184.11,260.1,128.05,771.68,267.88,493.35,1862.7,78.43,261.46,1802.5,260.27,478.02,123.55
2013-03-26,256.31,258.84,75.96,353.48,204.23,431.63,205.03,88.2,28.76,411.85,252.05,307.25,124.9,379.3,490.33,202.2,59.97,146.48,1763.15,1571.85,472.7,356.82,319.85,594.42,1293.25,23.89,118.92,399.65,797.15,193.85,59.06,113.65,185.62,267.58,131.4,778.18,272.87,499.88,1848.25,77.67,259.79,1801.25,258.25,471.26,123.5
2013-03-28,256.22,260.14,77.16,348.76,206.3,430.65,207.28,91.6,29.35,409.48,256.4,312.68,125.9,379.75,491.73,207.6,67.24,146.21,1766.5,1542.0,466.95,361.17,326.5,607.2,1281.2,25.13,118.29,404.7,838.9,198.75,59.51,114.81,190.04,262.94,138.7,787.88,266.29,493.75,1868.95,78.27,264.88,1799.55,262.48,469.39,127.85
2013-04-01,255.19,262.98,78.07,351.4,204.8,428.55,209.06,91.7,29.52,406.33,254.75,311.93,125.67,384.6,495.5,205.9,66.32,144.15,1825.9,1533.25,471.35,368.03,326.0,621.62,1283.8,25.7,119.58,415.7,834.7,197.13,59.34,117.31,191.19,264.65,142.45,778.43,262.68,497.85,1865.15,79.97,265.29,1781.3,263.73,468.68,131.45
2013-04-02,270.25,260.27,77.73,358.24,204.77,431.0,214.05,93.15,29.99,425.65,260.3,314.95,125.9,392.05,489.04,211.47,69.77,150.39,1839.35,1532.3,470.9,371.13,328.15,633.51,1307.8,26.46,120.08,425.15,834.85,198.96,59.91,118.26,190.35,262.99,147.15,783.68,264.36,521.28,1856.3,81.83,256.55,1752.7,264.0,467.26,134.2
2013-04-03,269.7,255.63,75.91,350.41,205.07,421.95,210.46,90.5,29.72,432.15,253.5,311.83,125.0,389.3,488.51,207.03,68.57,150.04,1837.85,1497.65,462.8,371.06,325.43,613.16,1303.5,27.19,121.17,420.55,834.45,195.14,59.74,120.69,187.53,253.07,146.05,771.7,254.47,511.68,1851.7,82.03,244.26,1692.35,259.98,463.3,130.65
2013-04-04,265.77,248.77,75.71,346.35,199.7,424.18,206.76,88.5,28.55,429.98,249.2,308.08,123.18,383.4,478.86,205.1,68.07,148.87,1889.75,1454.05,470.05,360.01,316.35,605.27,1311.1,26.02,120.67,405.15,834.2,185.81,58.78,119.52,183.42,246.58,140.75,753.9,254.97,498.03,1743.35,79.97,244.25,1673.6,256.5,454.77,127.4
2013-04-05,266.43,245.91,75.63,352.01,194.2,418.95,205.67,89.85,29.01,429.68,245.1,310.48,125.5,386.85,476.76,209.53,67.55,152.05,1911.55,1481.4,471.7,358.23,318.38,599.91,1406.3,26.33,117.5,400.85,843.8,189.24,58.87,117.28,181.48,243.56,144.75,749.18,252.49,505.2,1771.55,79.23,240.46,1701.25,258.33,453.1,128.2
2013-04-08,270.25,240.64,75.6,356.21,195.23,419.98,203.37,90.6,28.7,432.73,252.5,312.23,126.82,395.0,462.25,208.57,67.15,150.11,1936.7,1480.1,477.95,353.99,315.05,589.18,1420.15,26.12,117.38,393.5,828.75,186.34,58.58,117.26,179.84,252.89,144.05,740.38,253.98,513.1,1789.7,79.47,245.99,1705.45,259.5,456.31,132.8
2013-04-09,272.88,240.64,75.5,350.59,191.47,419.65,198.83,90.85,28.56,433.9,249.7,310.3,124.15,390.9,453.16,202.53,66.26,147.64,1916.5,1465.1,472.15,345.79,309.38,586.8,1407.4,26.0,117.96,390.25,821.35,185.13,58.11,113.7,180.01,249.65,145.3,748.7,260.06,513.23,1800.55,79.8,241.79,1703.45,260.13,458.82,130.15
2013-04-10,278.48,247.86,75.25,351.69,189.9,418.5,202.32,90.95,28.64,428.73,252.75,316.0,123.17,399.0,453.62,201.93,66.49,150.84,1899.7,1464.45,467.95,351.96,319.1,601.73,1412.6,25.54,119.0,387.15,826.65,191.25,58.84,112.38,182.6,253.84,151.3,765.23,265.16,514.75,1792.1,79.87,249.64,1721.35,262.48,457.47,131.0
2013-04-11,280.81,250.43,75.04,347.95,190.2,416.05,204.24,90.1,28.0,436.18,254.25,319.63,122.1,405.75,455.47,204.83,65.11,151.11,1885.15,1455.1,471.65,364.59,315.27,613.16,1428.05,25.78,116.88,401.2,822.9,197.51,58.25,111.07,189.13,248.03,149.3,768.45,275.2,520.9,1787.6,80.4,249.18,1701.65,268.0,448.22,131.4
2013-04-12,275.63,252.86,75.03,349.87,195.27,411.68,208.18,91.6,28.1,434.88,249.6,321.85,124.78,405.55,466.2,205.87,67.96,143.93,1903.8,1455.35,479.05,287.08,319.18,604.33,1408.45,26.16,117.17,400.55,828.7,194.03,59.34,111.95,190.06,246.49,148.5,755.88,272.23,519.7,1815.45,82.0,245.0,1721.0,267.27,455.75,131.75
2013-04-15,273.4,258.84,74.87,358.1,199.97,406.48,214.63,91.15,27.62,436.5,239.35,320.77,131.6,396.95,464.21,212.67,66.44,142.16,1852.65,1438.6,475.0,292.38,320.35,614.22,1422.9,26.41,117.46,401.95,818.4,191.24,58.53,111.37,190.38,252.04,145.4,736.23,266.15,511.63,1872.35,81.07,242.49,1724.7,263.18,466.79,132.3
2013-04-16,272.11,272.66,76.12,363.22,205.3,422.43,218.31,92.85,27.99,444.7,244.4,331.68,135.52,399.95,468.77,221.27,69.33,143.01,1923.7,1488.35,485.8,287.03,326.6,634.22,1482.05,27.31,119.96,417.25,828.85,190.7,60.13,112.43,196.16,256.86,146.2,741.58,268.07,520.23,1896.85,81.33,243.16,1770.65,265.93,472.58,133.65
2013-04-17,271.08,275.44,75.28,349.12,208.73,440.45,224.52,93.1,27.87,457.13,246.75,330.05,133.78,401.35,465.04,219.23,73.29,140.46,1907.9,1491.3,483.05,285.48,329.88,632.96,1494.5,26.79,120.13,419.6,829.25,187.83,60.13,114.57,199.57,257.8,141.0,728.33,268.32,529.78,1897.65,84.07,238.8,1791.7,270.38,471.75,137.1
2013-04-18,268.7,285.88,77.86,352.69,210.2,451.95,229.97,93.75,28.12,458.13,259.25,336.8,135.12,401.15,464.95,222.9,71.72,138.39,1906.1,1505.0,483.2,286.96,334.48,655.76,1524.6,27.36,121.54,450.35,834.8,184.06,60.19,117.15,204.12,270.06,145.25,726.38,279.45,530.88,1927.65,83.7,237.58,1792.1,273.1,470.29,138.75
2013-04-22,287.31,288.23,77.66,356.36,211.33,446.13,232.71,95.45,28.77,463.53,273.6,349.15,138.23,397.25,464.72,218.7,72.55,127.28,1886.35,1532.3,482.9,280.57,338.25,681.71,1540.45,27.89,124.13,466.4,833.0,180.29,61.54,122.21,208.81,271.05,150.35,712.65,282.22,530.35,1871.6,86.5,232.73,1762.85,282.3,473.03,140.55
2013-04-23,282.42,288.96,77.96,362.66,211.73,442.68,228.75,96.3,29.0,474.98,267.35,344.5,137.75,396.0,464.95,217.63,72.52,128.53,1901.5,1573.6,479.35,282.78,345.95,668.76,1536.35,26.84,124.21,461.15,834.35,183.04,61.71,123.92,211.15,269.88,147.3,715.28,278.51,528.45,1865.6,86.0,231.03,1805.0,278.27,478.88,138.35
2013-04-25,291.34,300.68,76.69,369.86,213.23,454.55,233.46,98.15,29.32,489.8,264.65,344.78,138.92,407.0,465.22,217.67,73.22,125.81,1992.5,1617.75,478.65,278.46,355.25,675.22,1590.95,26.84,129.38,467.85,833.35,179.76,61.79,129.05,214.06,273.85,145.5,701.15,290.19,528.8,1929.95,88.17,231.89,1838.0,281.83,497.73,136.05
2013-04-26,289.41,297.27,76.16,357.56,212.6,444.88,228.8,99.0,28.62,478.05,264.0,344.55,137.68,409.85,470.56,216.1,70.44,123.83,1990.85,1596.85,465.05,276.5,356.38,684.82,1673.15,26.45,129.08,458.15,825.65,171.06,62.04,126.11,208.09,287.01,144.85,684.68,293.16,530.9,1908.4,92.5,231.58,1895.7,283.1,486.64,140.4
2013-04-29,292.41,295.08,75.14,357.67,216.43,451.1,227.36,98.85,28.37,470.25,273.15,347.58,138.1,407.5,471.38,219.23,69.94,128.25,1997.35,1648.8,497.35,278.66,354.5,679.91,1683.5,26.96,130.0,477.7,824.9,175.2,62.13,121.57,209.67,286.78,145.4,685.38,293.01,543.83,1918.25,92.27,236.45,1900.0,281.35,497.39,144.25
2013-04-30,295.84,298.54,74.19,355.66,219.23,462.05,226.43,97.25,28.4,475.53,270.7,341.15,138.08,405.3,468.13,217.8,70.28,130.63,2028.2,1644.45,583.8,279.43,353.55,672.09,1669.6,27.1,131.13,467.75,834.2,180.35,63.11,122.63,211.57,287.28,145.0,689.2,296.82,537.42,1900.85,94.1,238.31,1880.4,289.93,489.01,147.25
2013-05-02,306.2,303.2,75.07,362.3,222.37,476.8,229.95,95.95,28.57,483.53,274.15,346.25,138.95,409.05,472.74,219.27,70.11,132.09,2009.65,1613.85,571.85,285.84,358.73,689.8,1679.8,27.2,133.54,472.8,825.5,183.94,64.63,126.81,213.04,285.47,146.3,716.95,294.19,542.35,1882.65,96.77,241.41,1860.05,287.35,491.93,149.0
2013-05-03,313.26,294.96,72.96,361.21,220.47,480.5,221.38,98.05,29.19,492.35,270.5,340.48,134.43,400.65,469.53,215.83,70.96,133.22,2001.45,1611.4,572.4,288.49,361.63,697.96,1665.4,27.64,132.75,468.05,828.5,187.61,63.0,124.23,205.45,286.33,155.55,709.25,282.57,535.2,1886.3,96.0,246.66,1807.5,286.35,491.38,147.35
2013-05-06,317.66,291.95,73.41,370.74,217.47,483.23,222.61,101.7,30.26,491.08,274.55,337.75,136.15,405.05,485.6,212.53,72.06,134.01,1992.95,1649.4,573.15,292.64,355.8,693.13,1692.4,28.38,131.0,474.5,859.2,187.5,63.06,126.01,207.75,288.85,152.45,733.6,287.96,539.88,1911.5,98.2,250.41,1827.1,288.6,490.52,147.55
2013-05-07,313.97,300.79,75.19,373.69,223.53,479.55,225.68,101.95,30.46,495.48,278.35,344.03,135.57,408.05,490.0,213.3,72.1,131.55,1991.9,1706.35,579.35,293.6,364.23,701.36,1692.8,28.82,131.54,484.9,869.65,188.38,63.39,128.14,211.63,298.5,150.35,735.8,295.23,551.2,1928.55,98.43,251.39,1848.45,288.3,503.6,149.05
2013-05-08,313.52,297.94,76.41,374.37,228.53,473.2,225.47,103.0,29.89,492.78,276.3,348.58,136.45,406.05,485.36,213.43,71.08,131.64,1998.75,1676.35,587.0,293.83,364.43,694.44,1680.85,28.48,130.25,493.2,905.7,187.9,64.55,136.21,210.54,292.19,154.4,740.05,297.06,546.15,1978.2,99.97,245.95,1838.65,285.15,506.67,151.0
